Base,Source,Question,Base_Answer,Expected_Answer
Anne is kind. Anne is not red. Anne is round. Dave is big. Dave is furry. Dave is green. Dave is not red. Dave is round. Dave is not smart. Fiona is smart. If someone is kind then they are not green. If Dave is green and Dave is not kind then Dave is round. If someone is round and not kind then they are furry. If someone is green then they are furry. If Fiona is red then Fiona is furry. If Anne is big and Anne is round then Anne is smart. If someone is green and not round then they are big. Kind people are big.,"Anne is blue. Anne is green. Anne is kind. Anne is quiet. Anne is rough. Bob is round. Dave is blue. Dave is green. Dave is nice. Dave is quiet. Harry is green. Harry is nice. If Harry is blue and Harry is rough then Harry is quiet. Kind, round things are rough. If Dave is quiet then Dave is round. If Bob is green and Bob is blue then Bob is rough. Quiet, green things are blue. All nice, green things are kind. If something is quiet then it is round. All green, blue things are quiet. Kind things are blue.",fiona is smart,True,True
"The rabbit is blue. If something is young and nice then it is rough. If something is blue then it is not young. All blue things are cold. If something is rough and blue then it is nice. Rough, blue things are nice. Cold, young things are blue. Young, nice things are not blue. If the rabbit is blue and the rabbit is young then the rabbit is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,rabbit is blue,True,Unknown
"The rabbit is blue. If something is young and nice then it is rough. If something is blue then it is not young. All blue things are cold. If something is rough and blue then it is nice. Rough, blue things are nice. Cold, young things are blue. Young, nice things are not blue. If the rabbit is blue and the rabbit is young then the rabbit is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,rabbit is big,Unknown,True
"The rabbit is blue. If something is young and nice then it is rough. If something is blue then it is not young. All blue things are cold. If something is rough and blue then it is nice. Rough, blue things are nice. Cold, young things are blue. Young, nice things are not blue. If the rabbit is blue and the rabbit is young then the rabbit is nice.",Bob is big. Bob is furry. Bob is nice. Bob is red. Bob is smart. Bob is white. Bob is young. Dave is big. Dave is furry. Dave is smart. Dave is white. Fiona is big. Fiona is furry. Fiona is nice. Fiona is white. Fiona is young. Furry things are white. If something is red and furry then it is big.,rabbit is young,False,False
"Bob is kind. Bob is white. Gary is white. Furry, nice people are red. If someone is furry and kind then they are green. If Gary is kind then Gary is furry.",Anne is rough. Anne is young. Dave is big. Dave is blue. Dave is cold. Harry is blue. Harry is nice. Young people are blue. Furry people are not young.,bob is kind,True,Unknown
"Bob is kind. Bob is white. Gary is white. Furry, nice people are red. If someone is furry and kind then they are green. If Gary is kind then Gary is furry.",Anne is rough. Anne is young. Dave is big. Dave is blue. Dave is cold. Harry is blue. Harry is nice. Young people are blue. Furry people are not young.,bob is rough,Unknown,True
"Bob is kind. Bob is white. Gary is white. Furry, nice people are red. If someone is furry and kind then they are green. If Gary is kind then Gary is furry.",Anne is rough. Anne is young. Dave is big. Dave is blue. Dave is cold. Harry is blue. Harry is nice. Young people are blue. Furry people are not young.,gary is white,True,True
"The bear is kind. If someone is big then they are rough. All big, nice people are kind.",Anne is young. Harry is cold. If something is rough then it is cold. Young things are rough.,bear is kind,True,Unknown
"The bear is kind. If someone is big then they are rough. All big, nice people are kind.",Anne is young. Harry is cold. If something is rough then it is cold. Young things are rough.,bear is young,Unknown,True
The cat is red. The cat likes the dog. The cat likes the mouse. The cat visits the dog. The dog is young. The dog likes the mouse. The dog needs the mouse. The mouse is young. The mouse likes the cat. The mouse needs the cat. If something is red then it needs the cat. If something likes the cat and the cat is red then the cat needs the dog. If the cat visits the mouse then the mouse is rough. If something needs the dog then it visits the cat. If the dog likes the cat then the dog is red. If something needs the dog then it likes the dog. If something likes the dog and the dog needs the mouse then it is red. If the dog likes the mouse then the dog is kind.,The bear is blue. The bear is cold. The bear is rough. The bear is round. The bear needs the tiger. The bear sees the tiger. The bear visits the tiger. The tiger is blue. The tiger is cold. The tiger is kind. The tiger is rough. The tiger is round. The tiger needs the bear. The tiger sees the bear. The tiger visits the bear. If something visits the bear and it sees the bear then it is blue. If something is rough then it sees the tiger. If something needs the bear and the bear visits the tiger then it sees the bear. If something sees the tiger then the tiger visits the bear. If something sees the bear then the bear needs the tiger. If something sees the tiger then it visits the tiger.,cat is red,True,Unknown
The cat is red. The cat likes the dog. The cat likes the mouse. The cat visits the dog. The dog is young. The dog likes the mouse. The dog needs the mouse. The mouse is young. The mouse likes the cat. The mouse needs the cat. If something is red then it needs the cat. If something likes the cat and the cat is red then the cat needs the dog. If the cat visits the mouse then the mouse is rough. If something needs the dog then it visits the cat. If the dog likes the cat then the dog is red. If something needs the dog then it likes the dog. If something likes the dog and the dog needs the mouse then it is red. If the dog likes the mouse then the dog is kind.,The bear is blue. The bear is cold. The bear is rough. The bear is round. The bear needs the tiger. The bear sees the tiger. The bear visits the tiger. The tiger is blue. The tiger is cold. The tiger is kind. The tiger is rough. The tiger is round. The tiger needs the bear. The tiger sees the bear. The tiger visits the bear. If something visits the bear and it sees the bear then it is blue. If something is rough then it sees the tiger. If something needs the bear and the bear visits the tiger then it sees the bear. If something sees the tiger then the tiger visits the bear. If something sees the bear then the bear needs the tiger. If something sees the tiger then it visits the tiger.,cat is blue,Unknown,True
The cat is red. The cat likes the dog. The cat likes the mouse. The cat visits the dog. The dog is young. The dog likes the mouse. The dog needs the mouse. The mouse is young. The mouse likes the cat. The mouse needs the cat. If something is red then it needs the cat. If something likes the cat and the cat is red then the cat needs the dog. If the cat visits the mouse then the mouse is rough. If something needs the dog then it visits the cat. If the dog likes the cat then the dog is red. If something needs the dog then it likes the dog. If something likes the dog and the dog needs the mouse then it is red. If the dog likes the mouse then the dog is kind.,The bear is blue. The bear is cold. The bear is rough. The bear is round. The bear needs the tiger. The bear sees the tiger. The bear visits the tiger. The tiger is blue. The tiger is cold. The tiger is kind. The tiger is rough. The tiger is round. The tiger needs the bear. The tiger sees the bear. The tiger visits the bear. If something visits the bear and it sees the bear then it is blue. If something is rough then it sees the tiger. If something needs the bear and the bear visits the tiger then it sees the bear. If something sees the tiger then the tiger visits the bear. If something sees the bear then the bear needs the tiger. If something sees the tiger then it visits the tiger.,mouse is young,True,True
