Base,Source,Question,Base_Answer,Expected_Answer
The bear chases the dog. The bear eats the dog. The bear is blue. The bear is cold. The bear is kind. The bear is nice. The bear is red. The bear likes the dog. The dog eats the bear. The dog is cold. The dog is nice. The dog likes the bear. If something eats the dog then the dog likes the bear. If something eats the dog then it chases the dog.,The dog chases the tiger. The dog is big. The dog is blue. The dog is rough. The dog visits the tiger. The tiger chases the dog. The tiger is blue. The tiger is red. The tiger is rough. The tiger is round. The tiger needs the dog. The tiger visits the dog. If something chases the tiger then it needs the tiger. If something is blue then it chases the tiger.,bear is blue,True,True
Anne is kind. Anne is nice. Anne is red. Anne is white. Charlie is nice. Gary is kind. Harry is young. All nice people are furry. If someone is young then they are red. If Gary is white and Gary is young then Gary is furry. Red people are kind. If someone is big then they are nice. If someone is nice and young then they are white. All kind people are big.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",anne is kind,True,True
Anne is kind. Anne is nice. Anne is red. Anne is white. Charlie is nice. Gary is kind. Harry is young. All nice people are furry. If someone is young then they are red. If Gary is white and Gary is young then Gary is furry. Red people are kind. If someone is big then they are nice. If someone is nice and young then they are white. All kind people are big.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",cow is kind,Unknown,True
Anne is kind. Anne is nice. Anne is red. Anne is white. Charlie is nice. Gary is kind. Harry is young. All nice people are furry. If someone is young then they are red. If Gary is white and Gary is young then Gary is furry. Red people are kind. If someone is big then they are nice. If someone is nice and young then they are white. All kind people are big.,"The cow is kind. If something is kind then it is red. All cold, rough things are red. If something is rough and not kind then it is not red. All cold things are rough. All red, kind things are cold. If something is rough then it is cold. If something is cold and rough then it is big. If the cow is not cold and the cow is not red then the cow is big.",harry is young,True,True
Fiona is not cold. Fiona is not green. Fiona is kind. Fiona is smart. Fiona is white. Gary is cold. Gary is green. Gary is round. Gary is smart. Gary is white. If something is smart and not kind then it is not green. If Fiona is blue and Fiona is not round then Fiona is cold.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,fiona is not,Unknown,Unknown
Fiona is not cold. Fiona is not green. Fiona is kind. Fiona is smart. Fiona is white. Gary is cold. Gary is green. Gary is round. Gary is smart. Gary is white. If something is smart and not kind then it is not green. If Fiona is blue and Fiona is not round then Fiona is cold.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,dave is cold,Unknown,True
Fiona is not cold. Fiona is not green. Fiona is kind. Fiona is smart. Fiona is white. Gary is cold. Gary is green. Gary is round. Gary is smart. Gary is white. If something is smart and not kind then it is not green. If Fiona is blue and Fiona is not round then Fiona is cold.,Dave is cold. Dave is furry. Dave is green. Dave is nice. Dave is quiet. Dave is young. Erin is big. Erin is cold. Erin is furry. Erin is green. Erin is nice. Erin is quiet. Erin is young. Gary is furry. Gary is green. Gary is young. All nice people are big.,gary is cold,True,True
The cow is not green. If someone is green and not young then they are not blue.,"Anne is green. Anne is red. Dave is smart. Green, smart people are young.",cow is not,Unknown,Unknown
The cow is not green. If someone is green and not young then they are not blue.,"Anne is green. Anne is red. Dave is smart. Green, smart people are young.",anne is green,Unknown,True
The cow is not green. If someone is green and not young then they are not blue.,"Anne is green. Anne is red. Dave is smart. Green, smart people are young.",cow is green,False,False
The bear is red. The bear likes the squirrel. The bear visits the rabbit. The rabbit eats the squirrel. The rabbit is big. The rabbit is cold. The rabbit is round. The squirrel eats the bear. The squirrel likes the rabbit. The squirrel visits the rabbit. If someone eats the bear and the bear is rough then the bear visits the squirrel. If someone is round then they like the squirrel. If someone is big and they eat the rabbit then they like the rabbit. If someone is rough then they eat the bear. If someone visits the bear then they eat the bear. If the squirrel likes the rabbit and the rabbit visits the squirrel then the squirrel is red. If someone visits the squirrel and the squirrel visits the bear then they are cold. If someone is big then they eat the bear.,The mouse is green. The mouse needs the rabbit. The mouse needs the tiger. The mouse visits the rabbit. The rabbit is round. The rabbit needs the tiger. The tiger chases the mouse. The tiger is big. The tiger needs the mouse. The tiger needs the rabbit. The tiger visits the mouse. The tiger visits the rabbit. If something needs the mouse and the mouse visits the rabbit then it is big. If something is young and it chases the rabbit then the rabbit visits the mouse. If something visits the mouse and the mouse visits the rabbit then the mouse chases the rabbit. If something chases the rabbit then it needs the mouse. If something is big and red then it chases the rabbit. If something needs the rabbit and it chases the rabbit then it is red.,bear is red,True,Unknown
